,province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,region,weather
22876,Tan An,33,24,9,E,0.0,62,29,1015,2010-01-13,Nam,Nắng
22877,Tan An,32,23,4,SW,0.1,75,23,1009,2011-01-13,Nam,Nắng
22878,Tan An,31,24,8,ENE,3.1,76,47,1010,2012-01-13,Nam,Nắng
22879,Tan An,32,24,8,SE,0.3,74,14,1011,2013-01-13,Nam,Nắng
22880,Tan An,33,24,7,ESE,0.9,73,45,1012,2014-01-13,Nam,Nắng
22881,Tan An,32,24,7,SW,6.4,73,37,1012,2015-01-13,Nam,Nắng
22882,Tan An,34,25,19,ESE,0.0,63,16,1011,2016-01-13,Nam,Nắng
22883,Tan An,34,24,7,W,0.0,72,38,1008,2017-01-13,Nam,Nắng
22884,Tan An,32,22,6,SW,0.0,57,14,1012,2018-01-13,Nam,Nắng
22885,Tan An,35,25,8,E,5.0,61,30,1011,2019-01-13,Nam,Nắng
22886,Tan An,34,24,9,SSE,0.0,62,9,1009,2020-01-13,Nam,Nắng
22887,Tan An,30,20,9,WSW,0.0,65,15,1011,2021-01-13,Nam,Nắng
22888,Tan An,34,21,7,SE,0.0,69,9,1014,2009-01-17,Nam,Nắng
22889,Tan An,33,23,7,SSW,0.0,56,42,1014,2010-01-17,Nam,Nắng
22890,Tan An,32,21,5,ESE,0.0,69,12,1011,2011-01-17,Nam,Nắng
22891,Tan An,32,24,14,ESE,0.9,77,37,1007,2012-01-17,Nam,Nắng
22892,Tan An,33,23,7,SSE,0.0,66,22,1013,2013-01-17,Nam,Nắng
22893,Tan An,33,21,5,S,0.0,67,8,1014,2014-01-17,Nam,Nắng
22894,Tan An,32,22,9,E,0.0,64,20,1013,2015-01-17,Nam,Nắng
22895,Tan An,34,25,13,SE,0.0,73,11,1010,2016-01-17,Nam,Nắng
22896,Tan An,32,25,14,E,0.0,69,20,1011,2017-01-17,Nam,Nắng
22897,Tan An,28,24,4,S,0.0,78,55,1009,2018-01-17,Nam,Khác
22898,Tan An,33,26,14,E,0.0,58,37,1011,2019-01-17,Nam,Nắng
22899,Tan An,34,24,10,ENE,0.0,67,13,1012,2020-01-17,Nam,Nắng
22900,Tan An,32,23,9,SSE,0.0,68,12,1011,2021-01-17,Nam,Nắng
22901,Tan An,31,20,6,S,0.0,68,13,1015,2009-01-16,Nam,Nắng
22902,Tan An,33,22,8,ESE,0.0,56,32,1015,2010-01-16,Nam,Nắng
22903,Tan An,31,22,6,SE,0.7,73,44,1011,2011-01-16,Nam,Nắng
22904,Tan An,32,24,13,ESE,0.3,77,43,1007,2012-01-16,Nam,Nắng
22905,Tan An,33,23,8,E,0.0,68,9,1013,2013-01-16,Nam,Nắng
22906,Tan An,31,20,6,SSW,0.0,64,6,1015,2014-01-16,Nam,Nắng
22907,Tan An,34,21,8,SSE,0.0,66,4,1013,2015-01-16,Nam,Nắng
22908,Tan An,33,26,15,SE,0.0,71,18,1010,2016-01-16,Nam,Nắng
22909,Tan An,29,24,17,ESE,0.4,81,66,1010,2017-01-16,Nam,Mây
22910,Tan An,31,25,5,SSW,1.8,72,47,1010,2018-01-16,Nam,Nắng
22911,Tan An,34,26,9,E,0.0,61,47,1011,2019-01-16,Nam,Nắng
22912,Tan An,34,24,10,E,0.0,66,14,1011,2020-01-16,Nam,Nắng
22913,Tan An,32,23,8,SSE,0.0,71,12,1010,2021-01-16,Nam,Nắng
22914,Tan An,25,21,6,SE,8.6,88,68,1012,2009-01-03,Nam,Mây
22915,Tan An,31,26,9,ESE,0.2,67,41,1010,2010-01-03,Nam,Nắng
22916,Tan An,33,23,5,SE,0.2,74,46,1009,2011-01-03,Nam,Nắng
22917,Tan An,29,23,10,ESE,0.2,77,42,1012,2012-01-03,Nam,Gió
22918,Tan An,34,25,5,SE,0.7,68,25,1011,2013-01-03,Nam,Nắng
22919,Tan An,32,22,6,SW,0.0,75,14,1012,2014-01-03,Nam,Nắng
22920,Tan An,32,22,7,SSW,0.0,67,27,1012,2015-01-03,Nam,Nắng
22921,Tan An,33,26,8,S,6.2,70,46,1014,2016-01-03,Nam,Nắng
22922,Tan An,32,24,9,E,0.0,72,32,1010,2017-01-03,Nam,Nắng
22923,Tan An,34,25,6,SSE,0.0,68,14,1009,2018-01-03,Nam,Nắng
22924,Tan An,30,23,15,ENE,1.9,77,59,1013,2019-01-03,Nam,Nắng
22925,Tan An,34,25,8,E,0.0,64,17,1013,2020-01-03,Nam,Nắng
22926,Tan An,31,23,5,W,1.2,75,56,1010,2021-01-03,Nam,Nắng
22927,Tan An,30,19,10,ENE,0.0,65,13,1017,2009-01-14,Nam,Nắng
22928,Tan An,32,23,10,ENE,0.0,58,28,1016,2010-01-14,Nam,Nắng
22929,Tan An,32,23,6,SSW,0.1,74,20,1009,2011-01-14,Nam,Nắng
22930,Tan An,32,24,14,E,0.3,71,38,1008,2012-01-14,Nam,Nắng
22931,Tan An,32,24,9,ESE,0.1,72,20,1012,2013-01-14,Nam,Nắng
22932,Tan An,31,22,7,SSW,0.2,70,37,1013,2014-01-14,Nam,Nắng
22933,Tan An,34,24,5,SSW,0.0,69,19,1013,2015-01-14,Nam,Nắng
22934,Tan An,34,26,18,ESE,0.0,61,20,1011,2016-01-14,Nam,Nắng
22935,Tan An,33,25,9,SE,6.3,75,43,1009,2017-01-14,Nam,Nắng
22936,Tan An,31,23,6,SW,0.0,60,57,1011,2018-01-14,Nam,Nắng
22937,Tan An,37,25,6,ESE,0.0,59,11,1010,2019-01-14,Nam,Nắng
22938,Tan An,35,23,8,SE,0.0,62,6,1010,2020-01-14,Nam,Nắng
22939,Tan An,29,21,7,SSW,0.0,74,25,1011,2021-01-14,Nam,Lạnh
22940,Tan An,30,19,9,SE,0.0,66,23,1016,2009-01-15,Nam,Nắng
22941,Tan An,34,23,8,SSE,0.0,60,21,1015,2010-01-15,Nam,Nắng
22942,Tan An,33,23,7,SSW,0.0,72,21,1011,2011-01-15,Nam,Nắng
22943,Tan An,32,24,15,ESE,0.2,73,32,1007,2012-01-15,Nam,Nắng
22944,Tan An,32,24,10,E,0.2,72,30,1012,2013-01-15,Nam,Nắng
22945,Tan An,33,22,8,SSE,0.0,65,4,1015,2014-01-15,Nam,Nắng
22946,Tan An,33,23,8,SW,0.0,59,2,1014,2015-01-15,Nam,Nắng
22947,Tan An,34,26,18,ESE,0.0,67,15,1010,2016-01-15,Nam,Nắng
22948,Tan An,30,25,7,E,33.6,85,78,1010,2017-01-15,Nam,Nắng
22949,Tan An,35,24,4,WSW,0.0,65,55,1010,2018-01-15,Nam,Nắng
22950,Tan An,35,25,8,SSE,0.0,63,38,1010,2019-01-15,Nam,Nắng
22951,Tan An,33,23,11,ESE,0.0,67,6,1011,2020-01-15,Nam,Nắng
22952,Tan An,30,22,8,SSE,0.0,73,11,1010,2021-01-15,Nam,Nắng
22953,Tan An,36,21,7,E,0.0,69,2,1011,2009-01-20,Nam,Nắng
22954,Tan An,24,22,13,WSW,4.0,93,89,1011,2010-01-20,Nam,Mây
22955,Tan An,33,23,7,SSE,0.0,69,40,1009,2011-01-20,Nam,Nắng
22956,Tan An,32,24,14,ESE,0.0,75,16,1009,2012-01-20,Nam,Nắng
22957,Tan An,33,23,8,SE,0.0,68,33,1013,2013-01-20,Nam,Nắng
22958,Tan An,29,19,9,S,0.0,62,27,1015,2014-01-20,Nam,Lạnh
22959,Tan An,32,23,9,S,0.0,60,6,1015,2015-01-20,Nam,Nắng
22960,Tan An,35,26,20,ESE,0.0,65,6,1012,2016-01-20,Nam,Nắng
22961,Tan An,32,26,10,E,1.6,68,58,1012,2017-01-20,Nam,Nắng
22962,Tan An,34,25,8,ESE,0.0,68,26,1009,2018-01-20,Nam,Nắng
22963,Tan An,37,26,9,E,0.0,59,19,1011,2019-01-20,Nam,Nắng
22964,Tan An,34,24,12,ESE,0.0,61,12,1012,2020-01-20,Nam,Nắng
22965,Tan An,33,22,7,SSW,0.0,65,32,1011,2021-01-20,Nam,Nắng
22966,Tan An,36,22,7,SW,0.0,69,4,1012,2009-01-19,Nam,Nắng
22967,Tan An,23,22,12,WNW,18.6,84,72,1011,2010-01-19,Nam,Mây
22968,Tan An,33,22,5,W,0.0,64,16,1009,2011-01-19,Nam,Nắng
22969,Tan An,32,24,16,ESE,0.3,76,24,1009,2012-01-19,Nam,Nắng
22970,Tan An,34,22,7,ESE,0.0,65,13,1012,2013-01-19,Nam,Nắng
22971,Tan An,31,19,10,S,0.0,57,10,1015,2014-01-19,Nam,Nắng
22972,Tan An,31,23,8,ESE,0.0,63,5,1014,2015-01-19,Nam,Nắng
22973,Tan An,34,26,23,ESE,0.1,69,24,1011,2016-01-19,Nam,Nắng
22974,Tan An,33,25,9,ENE,0.0,66,44,1012,2017-01-19,Nam,Nắng
22975,Tan An,31,25,5,SSE,3.7,73,60,1009,2018-01-19,Nam,Nắng
22976,Tan An,35,24,8,E,0.0,56,15,1011,2019-01-19,Nam,Nắng
22977,Tan An,34,24,12,ESE,0.0,63,28,1011,2020-01-19,Nam,Nắng
22978,Tan An,31,20,8,W,0.0,60,31,1011,2021-01-19,Nam,Nắng
22979,Tan An,27,25,6,SSW,0.4,77,52,1010,2009-01-23,Nam,Gió
22980,Tan An,33,24,10,ESE,0.4,71,23,1013,2010-01-23,Nam,Nắng
22981,Tan An,34,24,4,E,2.9,74,56,1011,2011-01-23,Nam,Nắng
22982,Tan An,32,23,8,SE,1.9,71,31,1010,2012-01-23,Nam,Nắng
22983,Tan An,32,24,12,ESE,0.3,70,30,1012,2013-01-23,Nam,Nắng
22984,Tan An,29,20,7,WSW,0.0,64,11,1015,2014-01-23,Nam,Lạnh
22985,Tan An,33,22,12,E,0.0,63,3,1014,2015-01-23,Nam,Nắng
22986,Tan An,35,26,18,ESE,0.0,66,16,1013,2016-01-23,Nam,Nắng
22987,Tan An,32,23,8,NE,0.0,65,27,1013,2017-01-23,Nam,Nắng
22988,Tan An,32,25,8,ESE,0.2,74,48,1008,2018-01-23,Nam,Nắng
22989,Tan An,36,24,7,ENE,0.0,59,11,1013,2019-01-23,Nam,Nắng
22990,Tan An,34,25,14,ESE,0.0,60,15,1012,2020-01-23,Nam,Nắng
22991,Tan An,24,23,4,SE,21.4,92,73,1010,2021-01-23,Nam,Mây
22992,Tan An,33,21,7,E,0.0,70,12,1013,2009-01-18,Nam,Nắng
22993,Tan An,33,23,9,SE,0.1,60,23,1013,2010-01-18,Nam,Nắng
22994,Tan An,35,24,5,W,0.0,67,3,1011,2011-01-18,Nam,Nắng
22995,Tan An,32,24,15,ESE,2.1,77,48,1008,2012-01-18,Nam,Nắng
22996,Tan An,32,23,7,SSE,0.0,65,24,1013,2013-01-18,Nam,Nắng
22997,Tan An,31,21,7,ESE,0.0,64,25,1015,2014-01-18,Nam,Nắng
22998,Tan An,31,22,9,E,0.0,62,25,1014,2015-01-18,Nam,Nắng
22999,Tan An,35,25,13,SE,0.0,72,12,1010,2016-01-18,Nam,Nắng
23000,Tan An,32,24,9,E,0.0,65,34,1012,2017-01-18,Nam,Nắng
23001,Tan An,35,24,4,SW,0.8,70,40,1009,2018-01-18,Nam,Nắng
23002,Tan An,33,26,10,E,0.0,55,14,1011,2019-01-18,Nam,Nắng
23003,Tan An,34,24,11,E,0.0,64,11,1012,2020-01-18,Nam,Nắng
23004,Tan An,31,22,8,ESE,0.0,60,6,1012,2021-01-18,Nam,Nắng
23005,Tan An,34,22,6,S,0.0,68,28,1010,2009-01-22,Nam,Nắng
23006,Tan An,31,24,11,ESE,3.3,79,20,1013,2010-01-22,Nam,Nắng
23007,Tan An,33,24,7,SE,1.3,74,48,1010,2011-01-22,Nam,Nắng
23008,Tan An,33,23,10,ESE,0.8,71,15,1010,2012-01-22,Nam,Nắng
23009,Tan An,34,24,13,ESE,0.8,68,34,1013,2013-01-22,Nam,Nắng
23010,Tan An,30,18,7,SE,0.0,60,13,1015,2014-01-22,Nam,Nắng
23011,Tan An,32,22,9,E,0.0,67,16,1016,2015-01-22,Nam,Nắng
23012,Tan An,35,25,15,ESE,0.0,67,9,1013,2016-01-22,Nam,Nắng
23013,Tan An,31,24,8,E,0.0,70,54,1014,2017-01-22,Nam,Nắng
23014,Tan An,32,25,5,SE,16.8,78,61,1008,2018-01-22,Nam,Nắng
23015,Tan An,34,25,7,SW,0.0,63,23,1013,2019-01-22,Nam,Nắng
23016,Tan An,34,24,14,ESE,0.0,62,23,1013,2020-01-22,Nam,Nắng
23017,Tan An,30,23,9,SSW,1.3,74,51,1009,2021-01-22,Nam,Nắng
23018,Tan An,32,24,8,ESE,0.1,67,40,1012,2009-01-25,Nam,Nắng
23019,Tan An,34,24,10,E,0.0,66,37,1013,2010-01-25,Nam,Nắng
23020,Tan An,33,24,7,E,0.1,66,56,1011,2011-01-25,Nam,Nắng
23021,Tan An,32,23,8,ESE,2.8,75,22,1010,2012-01-25,Nam,Nắng
23022,Tan An,33,24,13,ESE,0.2,70,33,1012,2013-01-25,Nam,Nắng
23023,Tan An,30,20,10,ESE,0.0,72,11,1012,2014-01-25,Nam,Nắng
23024,Tan An,35,23,13,ESE,0.0,63,0,1014,2015-01-25,Nam,Nắng
23025,Tan An,33,23,13,E,0.0,49,16,1015,2016-01-25,Nam,Nắng
23026,Tan An,33,25,8,E,3.7,70,38,1014,2017-01-25,Nam,Nắng
23027,Tan An,33,25,9,ESE,0.0,67,40,1007,2018-01-25,Nam,Nắng
23028,Tan An,34,24,8,ENE,0.0,56,4,1014,2019-01-25,Nam,Nắng
23029,Tan An,33,25,16,SE,0.0,69,16,1011,2020-01-25,Nam,Nắng
23030,Tan An,33,24,9,ESE,0.0,70,38,1011,2021-01-25,Nam,Nắng
23031,Tan An,31,22,7,ESE,0.2,77,17,1013,2009-01-08,Nam,Nắng
23032,Tan An,36,24,9,E,0.0,59,14,1012,2010-01-08,Nam,Nắng
23033,Tan An,32,22,6,E,0.0,72,26,1010,2011-01-08,Nam,Nắng
23034,Tan An,30,23,6,ENE,0.0,70,52,1013,2012-01-08,Nam,Nắng
23035,Tan An,32,24,7,SSE,4.1,81,42,1010,2013-01-08,Nam,Nắng
23036,Tan An,32,24,8,E,0.0,68,37,1011,2014-01-08,Nam,Nắng
23037,Tan An,32,25,9,ESE,0.0,70,51,1011,2015-01-08,Nam,Nắng
23038,Tan An,33,25,17,E,0.1,66,44,1013,2016-01-08,Nam,Nắng
23039,Tan An,32,25,19,ESE,0.0,69,15,1008,2017-01-08,Nam,Nắng
23040,Tan An,33,26,11,ESE,0.0,71,28,1011,2018-01-08,Nam,Nắng
23041,Tan An,30,25,12,E,0.5,66,42,1013,2019-01-08,Nam,Nắng
23042,Tan An,33,25,12,E,0.0,61,32,1010,2020-01-08,Nam,Nắng
23043,Tan An,32,24,6,SE,0.0,71,32,1009,2021-01-08,Nam,Nắng
23044,Tan An,35,23,8,SSW,0.0,62,6,1011,2009-01-29,Nam,Nắng
23045,Tan An,33,26,11,E,0.0,58,39,1013,2010-01-29,Nam,Nắng
23046,Tan An,33,23,8,ENE,0.0,63,25,1011,2011-01-29,Nam,Nắng
23047,Tan An,32,24,13,ESE,8.3,76,51,1009,2012-01-29,Nam,Nắng
23048,Tan An,31,24,11,ESE,0.0,68,21,1012,2013-01-29,Nam,Nắng
23049,Tan An,29,22,10,E,0.0,69,31,1013,2014-01-29,Nam,Gió
23050,Tan An,35,22,13,ESE,0.0,63,1,1012,2015-01-29,Nam,Nắng
23051,Tan An,34,25,15,ESE,0.0,68,30,1012,2016-01-29,Nam,Nắng
23052,Tan An,31,24,7,SW,0.0,70,31,1012,2017-01-29,Nam,Nắng
23053,Tan An,34,25,7,SE,0.7,73,54,1010,2018-01-29,Nam,Nắng
23054,Tan An,34,25,12,E,0.0,59,23,1013,2019-01-29,Nam,Nắng
23055,Tan An,32,23,13,ESE,0.0,74,37,1012,2020-01-29,Nam,Nắng
23056,Tan An,33,23,6,SSW,0.0,61,14,1011,2021-01-29,Nam,Nắng
23057,Tan An,35,23,6,ESE,0.0,65,36,1012,2009-01-26,Nam,Nắng
23058,Tan An,34,25,8,E,0.2,66,68,1013,2010-01-26,Nam,Nắng
