,province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,region,weather
132061,Vinh Long,31,23,15,E,0.4,74,27,1013,2019-01-08,Nam,Nắng
132062,Vinh Long,32,24,11,E,0.1,67,52,1010,2020-01-08,Nam,Nắng
132063,Vinh Long,31,23,7,ESE,0.1,76,34,1009,2021-01-08,Nam,Nắng
132064,Vinh Long,28,18,14,NNE,0.0,65,8,1017,2009-01-14,Nam,Lạnh
132065,Vinh Long,32,22,13,ENE,0.0,60,28,1015,2010-01-14,Nam,Nắng
132066,Vinh Long,31,22,7,S,0.0,73,19,1009,2011-01-14,Nam,Nắng
132067,Vinh Long,31,23,17,E,0.1,76,54,1008,2012-01-14,Nam,Nắng
132068,Vinh Long,32,22,11,ESE,0.5,76,32,1012,2013-01-14,Nam,Nắng
132069,Vinh Long,30,21,8,SW,0.1,73,23,1013,2014-01-14,Nam,Nắng
132070,Vinh Long,31,22,8,SSW,0.0,73,14,1013,2015-01-14,Nam,Nắng
132071,Vinh Long,34,25,19,ESE,0.0,68,20,1011,2016-01-14,Nam,Nắng
132072,Vinh Long,33,24,11,SSE,3.5,78,43,1008,2017-01-14,Nam,Nắng
132073,Vinh Long,30,22,6,W,0.0,68,58,1011,2018-01-14,Nam,Nắng
132074,Vinh Long,33,23,7,ESE,0.0,68,18,1010,2019-01-14,Nam,Nắng
132075,Vinh Long,33,22,8,ESE,0.0,68,10,1010,2020-01-14,Nam,Nắng
132076,Vinh Long,28,20,6,SSW,0.0,79,25,1011,2021-01-14,Nam,Lạnh
132077,Vinh Long,30,20,9,E,0.0,73,13,1013,2009-01-18,Nam,Nắng
132078,Vinh Long,31,22,12,ESE,0.0,58,22,1013,2010-01-18,Nam,Nắng
132079,Vinh Long,32,21,5,S,0.0,69,1,1011,2011-01-18,Nam,Nắng
132080,Vinh Long,31,23,16,ESE,0.5,80,41,1008,2012-01-18,Nam,Nắng
132081,Vinh Long,31,22,9,E,0.1,67,30,1013,2013-01-18,Nam,Nắng
132082,Vinh Long,30,19,9,NE,0.0,68,24,1015,2014-01-18,Nam,Nắng
132083,Vinh Long,30,21,8,ENE,0.4,70,32,1013,2015-01-18,Nam,Nắng
132084,Vinh Long,34,24,11,SE,0.0,72,14,1010,2016-01-18,Nam,Nắng
132085,Vinh Long,30,24,13,E,0.0,71,48,1012,2017-01-18,Nam,Nắng
132086,Vinh Long,31,23,5,SSW,3.6,79,47,1009,2018-01-18,Nam,Nắng
132087,Vinh Long,32,23,11,E,0.0,63,16,1011,2019-01-18,Nam,Nắng
132088,Vinh Long,34,23,9,E,0.0,69,19,1012,2020-01-18,Nam,Nắng
132089,Vinh Long,29,19,10,E,0.0,67,9,1012,2021-01-18,Nam,Lạnh
132090,Vinh Long,31,20,8,SSE,0.0,71,10,1014,2009-01-17,Nam,Nắng
132091,Vinh Long,32,22,10,ESE,0.0,59,43,1014,2010-01-17,Nam,Nắng
132092,Vinh Long,30,20,8,NE,0.0,70,15,1011,2011-01-17,Nam,Nắng
132093,Vinh Long,31,23,16,ESE,1.1,81,46,1007,2012-01-17,Nam,Nắng
132094,Vinh Long,32,21,7,ENE,0.0,69,35,1013,2013-01-17,Nam,Nắng
132095,Vinh Long,31,19,6,SSE,0.0,67,8,1014,2014-01-17,Nam,Nắng
132096,Vinh Long,30,21,6,SE,0.0,71,41,1013,2015-01-17,Nam,Nắng
132097,Vinh Long,34,24,11,SE,0.0,73,19,1010,2016-01-17,Nam,Nắng
132098,Vinh Long,31,24,16,E,0.0,76,23,1011,2017-01-17,Nam,Nắng
132099,Vinh Long,29,23,6,SE,2.5,83,57,1009,2018-01-17,Nam,Mây
132100,Vinh Long,32,24,16,E,0.1,66,24,1011,2019-01-17,Nam,Nắng
132101,Vinh Long,33,22,8,SE,0.0,73,21,1012,2020-01-17,Nam,Nắng
132102,Vinh Long,31,21,9,SSE,0.0,77,29,1011,2021-01-17,Nam,Nắng
132103,Vinh Long,33,20,8,ENE,0.0,70,5,1012,2009-01-19,Nam,Nắng
132104,Vinh Long,23,22,13,W,18.1,84,76,1011,2010-01-19,Nam,Mây
132105,Vinh Long,32,20,7,W,0.0,63,16,1009,2011-01-19,Nam,Nắng
132106,Vinh Long,31,23,18,ESE,0.2,80,30,1009,2012-01-19,Nam,Nắng
132107,Vinh Long,32,21,7,S,0.0,70,11,1013,2013-01-19,Nam,Nắng
132108,Vinh Long,29,18,11,S,0.0,59,5,1015,2014-01-19,Nam,Lạnh
132109,Vinh Long,29,21,7,SSE,0.0,71,16,1014,2015-01-19,Nam,Lạnh
132110,Vinh Long,34,24,19,ESE,0.1,75,28,1011,2016-01-19,Nam,Nắng
132111,Vinh Long,31,23,9,E,0.2,74,31,1012,2017-01-19,Nam,Nắng
132112,Vinh Long,29,23,4,ESE,5.8,84,61,1009,2018-01-19,Nam,Mây
132113,Vinh Long,33,22,8,ENE,0.0,64,17,1011,2019-01-19,Nam,Nắng
132114,Vinh Long,32,23,12,ESE,0.0,69,27,1011,2020-01-19,Nam,Nắng
132115,Vinh Long,27,19,9,WNW,0.0,71,26,1011,2021-01-19,Nam,Lạnh
132116,Vinh Long,28,20,15,ESE,0.0,64,38,1017,2009-01-13,Nam,Lạnh
132117,Vinh Long,32,22,13,E,0.0,67,17,1014,2010-01-13,Nam,Nắng
132118,Vinh Long,30,22,6,SE,0.0,76,32,1009,2011-01-13,Nam,Nắng
132119,Vinh Long,28,23,10,ENE,1.9,83,65,1010,2012-01-13,Nam,Mây
132120,Vinh Long,31,22,8,SE,0.9,78,23,1011,2013-01-13,Nam,Nắng
132121,Vinh Long,31,22,9,ESE,0.1,75,38,1012,2014-01-13,Nam,Nắng
132122,Vinh Long,31,23,9,SW,3.9,75,24,1012,2015-01-13,Nam,Nắng
132123,Vinh Long,34,23,19,ESE,0.0,72,15,1011,2016-01-13,Nam,Nắng
132124,Vinh Long,33,24,9,WNW,0.0,74,23,1008,2017-01-13,Nam,Nắng
132125,Vinh Long,30,20,8,W,0.0,65,13,1012,2018-01-13,Nam,Nắng
132126,Vinh Long,32,23,11,E,2.7,68,32,1011,2019-01-13,Nam,Nắng
132127,Vinh Long,33,22,9,E,0.0,69,18,1009,2020-01-13,Nam,Nắng
132128,Vinh Long,27,20,8,WSW,0.0,73,31,1012,2021-01-13,Nam,Lạnh
132129,Vinh Long,32,20,9,ESE,0.0,68,6,1011,2009-01-21,Nam,Nắng
132130,Vinh Long,30,22,12,SE,0.3,81,19,1012,2010-01-21,Nam,Nắng
132131,Vinh Long,32,22,7,S,1.0,74,48,1009,2011-01-21,Nam,Nắng
132132,Vinh Long,32,21,15,SE,0.0,77,30,1009,2012-01-21,Nam,Nắng
132133,Vinh Long,33,23,13,E,0.1,71,24,1013,2013-01-21,Nam,Nắng
132134,Vinh Long,29,19,6,S,0.0,66,39,1015,2014-01-21,Nam,Lạnh
132135,Vinh Long,32,21,11,E,0.0,66,7,1016,2015-01-21,Nam,Nắng
132136,Vinh Long,34,24,18,ESE,0.0,71,7,1012,2016-01-21,Nam,Nắng
132137,Vinh Long,31,23,10,ENE,1.9,76,35,1013,2017-01-21,Nam,Nắng
132138,Vinh Long,31,24,7,SSE,11.8,80,42,1008,2018-01-21,Nam,Nắng
132139,Vinh Long,32,24,10,SSE,0.2,70,54,1012,2019-01-21,Nam,Nắng
132140,Vinh Long,33,23,12,E,0.0,65,25,1013,2020-01-21,Nam,Nắng
132141,Vinh Long,31,22,7,SW,0.0,71,38,1010,2021-01-21,Nam,Nắng
132142,Vinh Long,27,24,11,E,0.1,76,63,1011,2009-01-24,Nam,Gió
132143,Vinh Long,32,23,14,E,0.0,67,23,1013,2010-01-24,Nam,Nắng
132144,Vinh Long,31,23,9,E,0.3,76,45,1011,2011-01-24,Nam,Nắng
132145,Vinh Long,33,22,7,SW,1.4,76,14,1009,2012-01-24,Nam,Nắng
132146,Vinh Long,32,22,11,ESE,0.0,73,25,1012,2013-01-24,Nam,Nắng
132147,Vinh Long,31,17,6,SW,0.0,64,2,1013,2014-01-24,Nam,Nắng
132148,Vinh Long,32,20,12,ESE,0.0,67,3,1014,2015-01-24,Nam,Nắng
132149,Vinh Long,34,25,18,E,1.6,65,32,1014,2016-01-24,Nam,Nắng
132150,Vinh Long,32,24,7,ESE,0.0,70,59,1013,2017-01-24,Nam,Nắng
132151,Vinh Long,31,24,10,E,7.5,80,45,1007,2018-01-24,Nam,Nắng
132152,Vinh Long,31,22,8,SSE,0.0,67,8,1013,2019-01-24,Nam,Nắng
132153,Vinh Long,33,22,11,ESE,0.0,70,12,1012,2020-01-24,Nam,Nắng
132154,Vinh Long,29,22,8,SE,3.3,83,50,1011,2021-01-24,Nam,Gió
132155,Vinh Long,30,19,8,E,0.0,71,21,1015,2009-01-16,Nam,Nắng
132156,Vinh Long,31,22,8,NE,0.0,61,21,1015,2010-01-16,Nam,Nắng
132157,Vinh Long,30,21,7,S,0.5,74,31,1011,2011-01-16,Nam,Nắng
132158,Vinh Long,32,23,14,ESE,0.4,81,32,1007,2012-01-16,Nam,Nắng
132159,Vinh Long,31,22,11,E,0.0,70,6,1013,2013-01-16,Nam,Nắng
132160,Vinh Long,30,19,6,SW,0.0,66,6,1015,2014-01-16,Nam,Nắng
132161,Vinh Long,32,20,7,ESE,0.0,67,3,1013,2015-01-16,Nam,Nắng
132162,Vinh Long,34,24,12,SE,0.1,75,27,1010,2016-01-16,Nam,Nắng
132163,Vinh Long,29,23,17,ESE,1.0,86,67,1010,2017-01-16,Nam,Mây
132164,Vinh Long,30,23,5,SSW,4.7,81,53,1010,2018-01-16,Nam,Nắng
132165,Vinh Long,32,24,9,E,0.0,70,36,1011,2019-01-16,Nam,Nắng
132166,Vinh Long,33,22,9,SE,0.0,73,27,1011,2020-01-16,Nam,Nắng
132167,Vinh Long,31,21,8,S,0.0,77,26,1010,2021-01-16,Nam,Nắng
132168,Vinh Long,31,24,11,E,0.0,70,49,1011,2009-01-25,Nam,Nắng
132169,Vinh Long,32,23,13,E,0.3,71,32,1012,2010-01-25,Nam,Nắng
132170,Vinh Long,32,23,9,NE,0.4,69,51,1011,2011-01-25,Nam,Nắng
132171,Vinh Long,31,22,9,ESE,3.4,78,16,1010,2012-01-25,Nam,Nắng
132172,Vinh Long,32,23,14,ESE,0.2,72,31,1012,2013-01-25,Nam,Nắng
132173,Vinh Long,29,18,10,ESE,0.0,74,10,1012,2014-01-25,Nam,Lạnh
132174,Vinh Long,32,20,12,ESE,0.0,67,1,1014,2015-01-25,Nam,Nắng
132175,Vinh Long,32,22,14,NE,0.0,54,20,1015,2016-01-25,Nam,Nắng
132176,Vinh Long,32,24,11,E,0.4,73,45,1013,2017-01-25,Nam,Nắng
132177,Vinh Long,32,23,10,ESE,0.5,77,40,1007,2018-01-25,Nam,Nắng
132178,Vinh Long,31,21,8,SE,0.0,64,5,1014,2019-01-25,Nam,Nắng
132179,Vinh Long,32,22,12,SE,0.0,75,27,1011,2020-01-25,Nam,Nắng
132180,Vinh Long,31,22,7,SE,2.8,81,40,1011,2021-01-25,Nam,Nắng
132181,Vinh Long,32,20,9,E,0.0,71,3,1011,2009-01-20,Nam,Nắng
132182,Vinh Long,23,21,12,W,3.4,93,94,1011,2010-01-20,Nam,Mây
132183,Vinh Long,32,21,9,SE,0.0,68,32,1009,2011-01-20,Nam,Nắng
132184,Vinh Long,32,23,16,ESE,0.2,80,24,1009,2012-01-20,Nam,Nắng
132185,Vinh Long,32,22,9,S,0.0,71,30,1013,2013-01-20,Nam,Nắng
132186,Vinh Long,29,18,10,S,0.0,62,17,1015,2014-01-20,Nam,Lạnh
132187,Vinh Long,31,21,11,S,0.0,64,12,1015,2015-01-20,Nam,Nắng
132188,Vinh Long,34,25,18,ESE,0.0,71,5,1012,2016-01-20,Nam,Nắng
132189,Vinh Long,30,24,14,E,1.0,74,65,1012,2017-01-20,Nam,Nắng
132190,Vinh Long,32,23,8,E,0.0,76,30,1009,2018-01-20,Nam,Nắng
132191,Vinh Long,33,23,9,E,0.0,69,25,1011,2019-01-20,Nam,Nắng
132192,Vinh Long,32,23,14,ESE,0.0,66,10,1012,2020-01-20,Nam,Nắng
132193,Vinh Long,30,21,8,WSW,0.0,68,31,1011,2021-01-20,Nam,Nắng
132194,Vinh Long,33,22,8,E,0.0,70,39,1012,2009-01-26,Nam,Nắng
132195,Vinh Long,31,24,11,E,0.0,72,36,1013,2010-01-26,Nam,Nắng
132196,Vinh Long,33,22,13,ENE,0.6,68,34,1011,2011-01-26,Nam,Nắng
132197,Vinh Long,31,22,9,E,1.0,78,21,1010,2012-01-26,Nam,Nắng
132198,Vinh Long,32,22,15,ESE,0.1,72,19,1012,2013-01-26,Nam,Nắng
132199,Vinh Long,30,19,11,ESE,0.0,74,18,1013,2014-01-26,Nam,Nắng
132200,Vinh Long,33,21,11,E,0.0,65,3,1013,2015-01-26,Nam,Nắng
132201,Vinh Long,31,22,13,ESE,0.0,59,44,1014,2016-01-26,Nam,Nắng
132202,Vinh Long,31,24,12,E,0.3,72,42,1013,2017-01-26,Nam,Nắng
132203,Vinh Long,31,23,7,E,3.9,79,30,1008,2018-01-26,Nam,Nắng
132204,Vinh Long,33,22,7,E,0.0,68,9,1014,2019-01-26,Nam,Nắng
132205,Vinh Long,34,22,6,SSE,0.0,74,43,1010,2020-01-26,Nam,Nắng
132206,Vinh Long,31,22,8,SSE,0.1,73,44,1010,2021-01-26,Nam,Nắng
132207,Vinh Long,27,24,7,SSE,0.3,77,66,1010,2009-01-23,Nam,Gió
132208,Vinh Long,32,23,13,E,0.1,74,19,1013,2010-01-23,Nam,Nắng
132209,Vinh Long,32,23,6,E,8.6,79,52,1011,2011-01-23,Nam,Nắng
132210,Vinh Long,32,22,10,SE,1.4,77,30,1010,2012-01-23,Nam,Nắng
132211,Vinh Long,33,23,13,ESE,0.5,74,27,1012,2013-01-23,Nam,Nắng
132212,Vinh Long,28,17,8,W,0.0,62,10,1015,2014-01-23,Nam,Lạnh
132213,Vinh Long,31,20,12,E,0.0,66,3,1014,2015-01-23,Nam,Nắng
132214,Vinh Long,34,24,16,E,0.0,72,15,1013,2016-01-23,Nam,Nắng
132215,Vinh Long,31,22,10,NE,0.0,67,32,1013,2017-01-23,Nam,Nắng
132216,Vinh Long,31,24,10,ESE,1.2,80,43,1008,2018-01-23,Nam,Nắng
132217,Vinh Long,31,22,8,S,0.0,68,15,1013,2019-01-23,Nam,Nắng
132218,Vinh Long,33,22,13,ESE,0.0,69,15,1012,2020-01-23,Nam,Nắng
132219,Vinh Long,26,23,7,ESE,2.0,87,55,1010,2021-01-23,Nam,Mây
132220,Vinh Long,28,18,13,NE,0.0,67,17,1016,2009-01-15,Nam,Lạnh
132221,Vinh Long,31,21,10,E,0.0,63,17,1015,2010-01-15,Nam,Nắng
