,province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,region,weather
172918,Hanoi,18,12,7,NE,0.0,70,71,1024,2012-01-08,Bắc,Lạnh
172919,Hanoi,16,12,7,E,0.1,68,70,1017,2013-01-08,Bắc,Lạnh
172920,Hanoi,22,17,10,ENE,2.3,78,82,1017,2014-01-08,Bắc,Lạnh
172921,Hanoi,16,14,7,SW,6.8,76,98,1024,2015-01-08,Bắc,Lạnh
172922,Hanoi,25,20,16,ESE,1.5,81,90,1018,2016-01-08,Bắc,Mây
172923,Hanoi,28,20,7,ESE,0.0,75,33,1013,2017-01-08,Bắc,Lạnh
172924,Hanoi,24,11,18,ENE,2.0,82,100,1015,2018-01-08,Bắc,Mây
172925,Hanoi,19,16,10,ENE,2.9,86,100,1019,2019-01-08,Bắc,Mây
172926,Hanoi,27,21,12,SE,0.5,75,61,1016,2020-01-08,Bắc,Lạnh
172927,Hanoi,9,2,21,NNE,0.1,56,100,1025,2021-01-08,Bắc,Lạnh
172928,Hanoi,23,8,4,E,0.0,46,1,1024,2009-01-11,Bắc,Lạnh
172929,Hanoi,15,13,9,NNE,3.4,85,100,1019,2010-01-11,Bắc,Mây
172930,Hanoi,11,8,9,E,0.7,63,60,1021,2011-01-11,Bắc,Lạnh
172931,Hanoi,16,14,7,SE,2.1,75,61,1024,2012-01-11,Bắc,Lạnh
172932,Hanoi,16,10,9,E,0.0,60,76,1021,2013-01-11,Bắc,Lạnh
172933,Hanoi,23,16,5,ESE,0.3,77,80,1021,2014-01-11,Bắc,Lạnh
172934,Hanoi,13,12,8,NNW,10.7,88,91,1023,2015-01-11,Bắc,Mây
172935,Hanoi,22,18,13,NE,0.7,77,70,1016,2016-01-11,Bắc,Lạnh
172936,Hanoi,22,19,13,E,55.2,94,100,1014,2017-01-11,Bắc,Mây
172937,Hanoi,16,13,6,NW,0.0,47,71,1027,2018-01-11,Bắc,Lạnh
172938,Hanoi,24,17,6,E,0.1,81,87,1018,2019-01-11,Bắc,Mây
172939,Hanoi,26,21,11,SSE,0.5,74,54,1013,2020-01-11,Bắc,Lạnh
172940,Hanoi,13,11,16,ESE,0.0,37,56,1028,2021-01-11,Bắc,Lạnh
172941,Hanoi,22,8,6,ENE,0.0,50,2,1027,2009-01-10,Bắc,Lạnh
172942,Hanoi,28,17,6,SE,0.1,82,60,1013,2010-01-10,Bắc,Mây
172943,Hanoi,19,10,6,NNE,0.0,53,55,1020,2011-01-10,Bắc,Lạnh
172944,Hanoi,21,13,5,E,0.1,68,29,1022,2012-01-10,Bắc,Lạnh
172945,Hanoi,15,12,7,S,0.0,54,67,1021,2013-01-10,Bắc,Lạnh
172946,Hanoi,20,13,6,ENE,0.0,69,67,1021,2014-01-10,Bắc,Lạnh
172947,Hanoi,12,12,11,WNW,4.4,83,99,1024,2015-01-10,Bắc,Mây
172948,Hanoi,29,20,8,SE,14.9,80,40,1013,2016-01-10,Bắc,Lạnh
172949,Hanoi,23,21,11,ESE,12.2,89,98,1015,2017-01-10,Bắc,Mây
172950,Hanoi,14,12,8,SE,0.1,51,90,1027,2018-01-10,Bắc,Lạnh
172951,Hanoi,21,14,7,E,0.6,83,98,1019,2019-01-10,Bắc,Mây
172952,Hanoi,27,21,14,SSE,0.0,74,28,1013,2020-01-10,Bắc,Lạnh
172953,Hanoi,14,10,12,NNE,0.0,30,49,1023,2021-01-10,Bắc,Lạnh
172954,Hanoi,19,11,10,SE,0.1,61,23,1029,2009-01-09,Bắc,Lạnh
172955,Hanoi,24,14,7,SE,0.0,88,68,1014,2010-01-09,Bắc,Mây
172956,Hanoi,15,11,8,SSE,0.4,67,79,1022,2011-01-09,Bắc,Lạnh
172957,Hanoi,19,13,10,SE,0.7,68,66,1021,2012-01-09,Bắc,Lạnh
172958,Hanoi,15,12,9,NE,0.9,59,69,1021,2013-01-09,Bắc,Lạnh
172959,Hanoi,17,14,9,NE,0.7,64,84,1022,2014-01-09,Bắc,Lạnh
172960,Hanoi,15,13,9,W,3.6,78,94,1024,2015-01-09,Bắc,Lạnh
172961,Hanoi,26,19,16,SE,10.3,81,68,1015,2016-01-09,Bắc,Mây
172962,Hanoi,26,21,12,SE,0.5,78,82,1014,2017-01-09,Bắc,Lạnh
172963,Hanoi,14,10,12,NNE,2.0,62,96,1025,2018-01-09,Bắc,Lạnh
172964,Hanoi,14,13,8,NE,8.4,85,100,1021,2019-01-09,Bắc,Mây
172965,Hanoi,27,22,13,SSE,0.3,74,67,1015,2020-01-09,Bắc,Gió
172966,Hanoi,13,8,13,NNE,0.0,35,81,1024,2021-01-09,Bắc,Lạnh
172967,Hanoi,22,9,5,NNE,0.0,45,4,1029,2009-01-14,Bắc,Lạnh
172968,Hanoi,19,10,3,SSE,0.0,71,44,1024,2010-01-14,Bắc,Lạnh
172969,Hanoi,21,11,4,SE,0.2,73,67,1017,2011-01-14,Bắc,Lạnh
172970,Hanoi,21,16,3,SE,1.9,87,95,1013,2012-01-14,Bắc,Mây
172971,Hanoi,20,13,6,E,0.1,70,50,1017,2013-01-14,Bắc,Lạnh
172972,Hanoi,21,9,7,E,0.0,55,2,1024,2014-01-14,Bắc,Lạnh
172973,Hanoi,24,13,4,ESE,0.0,58,0,1023,2015-01-14,Bắc,Lạnh
172974,Hanoi,20,17,8,E,5.2,86,99,1016,2016-01-14,Bắc,Mây
172975,Hanoi,21,13,6,NE,0.0,72,75,1017,2017-01-14,Bắc,Lạnh
172976,Hanoi,21,14,8,SW,0.0,61,64,1021,2018-01-14,Bắc,Lạnh
172977,Hanoi,25,20,12,ESE,0.4,83,64,1016,2019-01-14,Bắc,Mây
172978,Hanoi,25,20,17,SE,1.3,79,81,1014,2020-01-14,Bắc,Lạnh
172979,Hanoi,23,14,6,SE,0.0,49,10,1017,2021-01-14,Bắc,Lạnh
172981,Hanoi,15,13,9,NNE,1.1,85,95,1023,2009-01-07,Bắc,Mây
172982,Hanoi,16,15,7,ENE,10.5,90,100,1019,2010-01-07,Bắc,Mây
172983,Hanoi,15,9,6,NE,0.0,61,61,1023,2011-01-07,Bắc,Lạnh
172984,Hanoi,21,11,8,E,0.4,74,71,1020,2012-01-07,Bắc,Lạnh
172985,Hanoi,16,10,5,NE,0.1,62,54,1018,2013-01-07,Bắc,Lạnh
172986,Hanoi,27,20,9,SE,0.6,81,60,1013,2014-01-07,Bắc,Mây
172987,Hanoi,19,16,9,NE,3.1,77,95,1019,2015-01-07,Bắc,Lạnh
172988,Hanoi,26,20,13,SE,0.1,76,65,1018,2016-01-07,Bắc,Lạnh
172989,Hanoi,29,19,5,SSW,0.0,71,19,1012,2017-01-07,Bắc,Lạnh
172990,Hanoi,25,20,11,SE,6.4,88,96,1011,2018-01-07,Bắc,Mây
172991,Hanoi,23,19,7,ESE,0.4,85,100,1019,2019-01-07,Bắc,Mây
172992,Hanoi,26,22,10,SE,0.7,76,71,1015,2020-01-07,Bắc,Gió
172993,Hanoi,17,12,14,ENE,0.1,65,98,1020,2021-01-07,Bắc,Lạnh
173005,Hanoi,22,9,6,SE,0.0,51,5,1028,2009-01-12,Bắc,Lạnh
173006,Hanoi,12,11,7,SE,3.4,83,80,1025,2010-01-12,Bắc,Mây
173007,Hanoi,18,6,5,SE,0.0,54,36,1019,2011-01-12,Bắc,Lạnh
173008,Hanoi,20,13,5,ESE,3.6,78,73,1022,2012-01-12,Bắc,Lạnh
173009,Hanoi,18,11,8,S,0.1,58,47,1021,2013-01-12,Bắc,Lạnh
173010,Hanoi,17,15,10,ENE,4.1,75,85,1023,2014-01-12,Bắc,Lạnh
173011,Hanoi,20,11,9,S,0.0,72,25,1024,2015-01-12,Bắc,Lạnh
173012,Hanoi,21,16,7,ENE,0.4,75,92,1018,2016-01-12,Bắc,Lạnh
173013,Hanoi,16,12,15,NNE,28.2,89,100,1015,2017-01-12,Bắc,Mây
173014,Hanoi,18,13,6,SSW,0.0,44,61,1026,2018-01-12,Bắc,Lạnh
173015,Hanoi,24,20,9,SE,0.3,85,88,1018,2019-01-12,Bắc,Mây
173016,Hanoi,21,16,11,NE,1.7,71,95,1016,2020-01-12,Bắc,Lạnh
173017,Hanoi,19,10,11,SSW,0.0,36,31,1026,2021-01-12,Bắc,Lạnh
173018,Hanoi,25,14,8,SSE,0.2,80,46,1015,2009-01-19,Bắc,Lạnh
173019,Hanoi,29,15,5,SSE,0.0,79,4,1018,2010-01-19,Bắc,Lạnh
173020,Hanoi,18,10,5,NNE,0.0,66,56,1017,2011-01-19,Bắc,Lạnh
173021,Hanoi,28,21,8,SE,1.1,85,61,1011,2012-01-19,Bắc,Mây
173022,Hanoi,20,13,4,ENE,0.0,77,67,1020,2013-01-19,Bắc,Lạnh
173023,Hanoi,24,12,6,E,0.0,55,1,1024,2014-01-19,Bắc,Lạnh
173024,Hanoi,23,14,7,ENE,0.0,56,10,1022,2015-01-19,Bắc,Lạnh
173025,Hanoi,21,17,7,E,0.0,66,91,1018,2016-01-19,Bắc,Lạnh
173026,Hanoi,21,18,6,E,0.5,90,86,1020,2017-01-19,Bắc,Mây
173027,Hanoi,27,19,10,SE,0.7,67,31,1017,2018-01-19,Bắc,Lạnh
173028,Hanoi,24,17,7,SE,0.2,78,83,1018,2019-01-19,Bắc,Lạnh
173029,Hanoi,17,16,10,NE,1.2,81,100,1019,2020-01-19,Bắc,Mây
173030,Hanoi,23,14,11,SE,0.0,57,5,1018,2021-01-19,Bắc,Lạnh
173031,Hanoi,26,11,5,S,0.0,66,5,1020,2009-01-17,Bắc,Lạnh
173032,Hanoi,24,14,4,SE,0.0,78,46,1025,2010-01-17,Bắc,Lạnh
173033,Hanoi,19,8,5,E,0.0,55,52,1021,2011-01-17,Bắc,Lạnh
173034,Hanoi,21,17,9,ESE,0.9,84,66,1011,2012-01-17,Bắc,Mây
173035,Hanoi,18,14,10,ENE,6.7,86,97,1023,2013-01-17,Bắc,Mây
173036,Hanoi,22,15,7,SW,0.2,71,46,1024,2014-01-17,Bắc,Lạnh
173037,Hanoi,24,14,9,SW,0.0,62,9,1023,2015-01-17,Bắc,Lạnh
173038,Hanoi,24,18,10,SE,0.1,73,43,1012,2016-01-17,Bắc,Lạnh
173039,Hanoi,19,16,8,NE,0.2,80,100,1020,2017-01-17,Bắc,Lạnh
173040,Hanoi,23,19,9,ESE,1.3,84,89,1014,2018-01-17,Bắc,Mây
173041,Hanoi,19,11,7,ESE,0.0,66,59,1023,2019-01-17,Bắc,Lạnh
173042,Hanoi,24,20,12,ESE,0.4,77,99,1017,2020-01-17,Bắc,Lạnh
173043,Hanoi,17,7,18,E,0.0,61,95,1025,2021-01-17,Bắc,Lạnh
173044,Hanoi,23,9,5,ENE,0.0,41,8,1027,2009-01-15,Bắc,Lạnh
173045,Hanoi,23,13,5,ESE,0.4,78,60,1022,2010-01-15,Bắc,Lạnh
173046,Hanoi,18,11,11,NE,0.4,55,36,1024,2011-01-15,Bắc,Lạnh
173047,Hanoi,24,18,5,SE,7.0,89,80,1010,2012-01-15,Bắc,Mây
173048,Hanoi,21,15,5,S,0.7,76,86,1019,2013-01-15,Bắc,Lạnh
173049,Hanoi,23,11,6,ENE,0.0,49,1,1024,2014-01-15,Bắc,Lạnh
173050,Hanoi,23,15,7,ESE,0.0,66,0,1022,2015-01-15,Bắc,Lạnh
173051,Hanoi,20,16,9,ENE,0.7,80,97,1013,2016-01-15,Bắc,Lạnh
173052,Hanoi,20,15,10,NNE,0.0,72,79,1020,2017-01-15,Bắc,Lạnh
173053,Hanoi,21,16,9,SE,0.0,73,84,1017,2018-01-15,Bắc,Lạnh
173054,Hanoi,21,15,13,ENE,2.0,81,100,1018,2019-01-15,Bắc,Mây
173055,Hanoi,26,22,22,SSE,0.0,71,73,1014,2020-01-15,Bắc,Gió
173056,Hanoi,25,15,8,ESE,0.0,66,12,1015,2021-01-15,Bắc,Lạnh
173057,Hanoi,18,12,6,ESE,0.5,65,28,1025,2009-01-02,Bắc,Lạnh
173058,Hanoi,26,10,4,SSW,0.0,51,2,1024,2009-01-16,Bắc,Lạnh
173059,Hanoi,18,14,6,WSW,5.7,86,80,1025,2010-01-16,Bắc,Mây
173060,Hanoi,19,7,6,ENE,0.0,44,17,1023,2011-01-16,Bắc,Lạnh
173061,Hanoi,22,16,8,E,0.9,79,53,1012,2012-01-16,Bắc,Lạnh
173062,Hanoi,23,16,6,ESE,1.3,80,87,1019,2013-01-16,Bắc,Lạnh
173063,Hanoi,23,11,5,ESE,0.0,66,10,1022,2014-01-16,Bắc,Lạnh
173064,Hanoi,23,13,6,ESE,0.0,63,7,1023,2015-01-16,Bắc,Lạnh
173065,Hanoi,22,16,8,ESE,0.3,81,93,1011,2016-01-16,Bắc,Mây
173066,Hanoi,19,15,7,ENE,0.0,75,85,1019,2017-01-16,Bắc,Lạnh
173067,Hanoi,22,18,7,ESE,0.3,84,87,1015,2018-01-16,Bắc,Mây
173068,Hanoi,13,12,12,NE,6.7,77,97,1022,2019-01-16,Bắc,Lạnh
173069,Hanoi,26,21,16,SE,1.1,75,78,1015,2020-01-16,Bắc,Lạnh
173070,Hanoi,21,17,5,S,0.0,74,82,1016,2021-01-16,Bắc,Lạnh
173071,Hanoi,19,17,6,SSE,2.1,90,93,1016,2010-01-02,Bắc,Mây
173072,Hanoi,22,17,6,E,1.1,90,88,1015,2011-01-02,Bắc,Mây
173073,Hanoi,18,16,3,ENE,0.7,77,92,1019,2012-01-02,Bắc,Lạnh
173074,Hanoi,20,13,4,ENE,0.1,66,65,1017,2013-01-02,Bắc,Lạnh
173075,Hanoi,26,15,6,SSE,0.0,65,0,1014,2014-01-02,Bắc,Lạnh
173076,Hanoi,23,16,6,SSE,0.0,60,6,1022,2015-01-02,Bắc,Lạnh
173077,Hanoi,24,16,5,SSE,0.0,75,51,1022,2016-01-02,Bắc,Lạnh
173078,Hanoi,25,18,5,SW,0.0,77,93,1020,2017-01-02,Bắc,Lạnh
173079,Hanoi,22,18,7,ESE,0.7,83,85,1017,2018-01-02,Bắc,Mây
173080,Hanoi,16,10,7,SE,0.0,57,90,1027,2019-01-02,Bắc,Lạnh
173081,Hanoi,24,20,9,SE,1.0,81,80,1022,2020-01-02,Bắc,Mây
173082,Hanoi,22,12,6,S,0.0,47,3,1021,2021-01-02,Bắc,Lạnh
173083,Hanoi,25,15,6,SE,0.2,71,36,1015,2009-01-22,Bắc,Lạnh
173084,Hanoi,20,15,7,SE,44.5,96,100,1018,2010-01-22,Bắc,Mây
173085,Hanoi,20,9,5,ENE,0.0,68,40,1019,2011-01-22,Bắc,Lạnh
173086,Hanoi,17,12,12,NE,1.5,79,91,1015,2012-01-22,Bắc,Lạnh
173087,Hanoi,25,19,8,ESE,1.1,83,57,1018,2013-01-22,Bắc,Mây
173088,Hanoi,25,9,5,ENE,0.0,28,0,1025,2014-01-22,Bắc,Lạnh
173089,Hanoi,27,18,9,SSE,0.0,61,1,1020,2015-01-22,Bắc,Lạnh
173090,Hanoi,19,13,13,ENE,0.0,70,97,1017,2016-01-22,Bắc,Lạnh
173091,Hanoi,23,14,6,SW,0.0,63,40,1026,2017-01-22,Bắc,Lạnh
173092,Hanoi,25,20,10,SE,3.0,82,66,1013,2018-01-22,Bắc,Mây
173093,Hanoi,20,15,7,SSW,0.0,51,55,1024,2019-01-22,Bắc,Lạnh
173094,Hanoi,25,20,14,SSE,0.2,79,74,1016,2020-01-22,Bắc,Lạnh
173095,Hanoi,26,19,3,SSW,0.0,67,57,1015,2021-01-22,Bắc,Lạnh
173096,Hanoi,26,16,7,SE,0.2,80,52,1014,2009-01-20,Bắc,Lạnh
173097,Hanoi,24,17,3,SSW,4.3,88,66,1018,2010-01-20,Bắc,Mây
173098,Hanoi,18,12,8,NNE,0.2,68,69,1018,2011-01-20,Bắc,Lạnh
173099,Hanoi,24,21,11,SE,0.7,88,75,1012,2012-01-20,Bắc,Mây
173100,Hanoi,25,15,6,S,0.0,80,60,1017,2013-01-20,Bắc,Lạnh
173101,Hanoi,22,12,9,SSE,0.0,56,13,1026,2014-01-20,Bắc,Lạnh
173102,Hanoi,24,15,9,SSE,0.0,63,14,1020,2015-01-20,Bắc,Lạnh
173103,Hanoi,23,17,7,ESE,0.0,74,83,1017,2016-01-20,Bắc,Lạnh
173104,Hanoi,17,15,9,NE,1.6,78,94,1022,2017-01-20,Bắc,Lạnh
173105,Hanoi,22,18,7,ESE,0.2,84,59,1015,2018-01-20,Bắc,Mây
173106,Hanoi,24,20,9,SE,0.9,83,81,1018,2019-01-20,Bắc,Mây
173107,Hanoi,19,15,9,SE,4.5,86,74,1018,2009-01-21,Bắc,Mây
173108,Hanoi,20,19,5,NW,18.8,97,100,1017,2010-01-21,Bắc,Mây
173109,Hanoi,21,10,7,ENE,0.0,52,42,1020,2011-01-21,Bắc,Lạnh
173110,Hanoi,23,20,11,ESE,1.5,90,90,1010,2012-01-21,Bắc,Mây
173111,Hanoi,25,19,7,ESE,0.8,83,55,1018,2013-01-21,Bắc,Mây
173112,Hanoi,21,12,10,SE,0.0,45,3,1026,2014-01-21,Bắc,Lạnh
173113,Hanoi,25,15,6,SSE,0.0,62,17,1022,2015-01-21,Bắc,Lạnh
173114,Hanoi,21,18,8,ESE,0.4,82,95,1016,2016-01-21,Bắc,Mây
173115,Hanoi,17,14,9,ESE,0.5,76,95,1025,2017-01-21,Bắc,Lạnh
173116,Hanoi,27,19,7,SE,0.9,82,67,1013,2018-01-21,Bắc,Mây
173117,Hanoi,16,15,15,NNE,4.4,69,100,1023,2019-01-21,Bắc,Lạnh
173118,Hanoi,25,18,12,SE,0.0,78,66,1019,2020-01-21,Bắc,Lạnh
173119,Hanoi,24,17,4,SE,0.0,75,70,1015,2021-01-21,Bắc,Lạnh
173120,Hanoi,17,13,5,NE,0.0,74,99,1020,2020-01-20,Bắc,Lạnh
173121,Hanoi,21,14,6,E,0.0,70,54,1016,2021-01-20,Bắc,Lạnh
173122,Hanoi,23,8,6,SE,0.0,45,3,1030,2009-01-13,Bắc,Lạnh
173123,Hanoi,12,11,5,SE,1.5,78,59,1026,2010-01-13,Bắc,Lạnh
173124,Hanoi,20,7,4,SE,0.0,66,44,1017,2011-01-13,Bắc,Lạnh
173125,Hanoi,22,14,3,S,0.1,78,54,1018,2012-01-13,Bắc,Lạnh
173126,Hanoi,24,10,4,SE,0.0,60,7,1017,2013-01-13,Bắc,Lạnh
173127,Hanoi,13,11,10,S,0.7,67,65,1025,2014-01-13,Bắc,Lạnh
173128,Hanoi,23,12,6,NNE,0.0,61,0,1023,2015-01-13,Bắc,Lạnh
173129,Hanoi,20,16,9,E,1.3,80,98,1018,2016-01-13,Bắc,Lạnh
173130,Hanoi,18,12,10,ESE,2.3,78,89,1017,2017-01-13,Bắc,Lạnh
173131,Hanoi,19,13,5,SSE,0.0,55,64,1023,2018-01-13,Bắc,Lạnh
173132,Hanoi,25,20,10,ESE,1.0,84,81,1017,2019-01-13,Bắc,Mây
173133,Hanoi,22,18,8,SE,0.2,77,88,1015,2020-01-13,Bắc,Lạnh
173134,Hanoi,22,12,7,ESE,0.0,36,17,1018,2021-01-13,Bắc,Lạnh
173135,Hanoi,11,10,7,E,1.8,85,96,1021,2009-01-26,Bắc,Mây
173136,Hanoi,16,14,4,NNE,0.5,89,97,1022,2010-01-26,Bắc,Mây
173137,Hanoi,20,11,6,ENE,0.0,65,50,1024,2011-01-26,Bắc,Lạnh
173138,Hanoi,17,11,5,ENE,0.6,69,69,1018,2012-01-26,Bắc,Lạnh
173139,Hanoi,20,17,6,NE,0.7,74,84,1018,2013-01-26,Bắc,Lạnh
173140,Hanoi,21,17,4,SE,0.2,78,70,1019,2014-01-26,Bắc,Lạnh
173141,Hanoi,25,19,14,SE,0.9,80,61,1016,2015-01-26,Bắc,Lạnh
173142,Hanoi,7,6,8,NW,25.5,83,95,1028,2016-01-26,Bắc,Mây
173143,Hanoi,24,18,6,S,0.2,75,52,1023,2017-01-26,Bắc,Lạnh
173144,Hanoi,24,20,15,SE,0.4,79,79,1013,2018-01-26,Bắc,Lạnh
173145,Hanoi,22,19,6,E,0.3,78,61,1023,2019-01-26,Bắc,Lạnh
173146,Hanoi,17,10,15,ESE,7.2,68,82,1017,2020-01-26,Bắc,Lạnh
173147,Hanoi,27,20,10,SE,0.2,72,75,1016,2021-01-26,Bắc,Lạnh
173148,Hanoi,17,14,9,E,2.4,87,87,1018,2009-01-23,Bắc,Mây
173149,Hanoi,14,13,6,ENE,31.9,95,93,1021,2010-01-23,Bắc,Mây
173150,Hanoi,19,12,8,NNE,0.1,62,67,1022,2011-01-23,Bắc,Lạnh
173151,Hanoi,18,10,8,ESE,0.1,65,62,1019,2012-01-23,Bắc,Lạnh
173152,Hanoi,24,18,8,SE,0.1,82,58,1017,2013-01-23,Bắc,Mây
173153,Hanoi,21,12,9,SSE,0.0,45,0,1021,2014-01-23,Bắc,Lạnh
173154,Hanoi,22,16,11,SE,0.3,79,44,1016,2015-01-23,Bắc,Lạnh
173155,Hanoi,10,7,25,NE,1.8,65,87,1028,2016-01-23,Bắc,Lạnh
173156,Hanoi,23,14,5,SSW,0.0,67,21,1024,2017-01-23,Bắc,Lạnh
173157,Hanoi,27,20,13,SE,1.1,75,47,1012,2018-01-23,Bắc,Lạnh
173158,Hanoi,23,13,8,SE,0.0,59,35,1020,2019-01-23,Bắc,Lạnh
